Shared customer / facility source snapshot

1,000 full current records; same IDs and subproducts carry six EWS scores. Financial previous July; behavior/features reference March. Source ECL is generated model output, not an editable live calculator.

Case | Customer ID | Facility ID | Product | Subproduct | Pocket | Issue S0 | Detail S1 | Corroborated S3 | Policy S4 | Original app score | Behavior previous | Behavior current | PD12 previous | PD12 current | LGD previous | LGD current | Stage previous | Stage current | DPD previous | DPD current | GCA previous SAR | GCA current SAR | Limit previous SAR | Limit current SAR | CCF | EIR | Lifetime annual buckets | EAD decay | EAD previous SAR | EAD current SAR | Published ECL previous SAR | Published ECL current SAR | Feature1 previous | Feature1 current | Feature2 previous | Feature2 current | Employer | EWS Mar | EWS Apr | EWS May | EWS Jun | EWS Jul | EWS Aug | EWS band | Forward risk | Origination date | Policy ID | Source | Current bad | Recovery delay previous years | Recovery delay current years | Net recovery fraction previous | Net recovery fraction current | Exact issue | Evidence status | EWS reasons | Observed default event | Default metric/window
C01 | D01-0011 | F01-0011 | CREDIT_CARD | ALPHA_CARD_DEMO | 1 | 1 | 1 | 1 | 1 | 598 | 654 | 484 | 0.035 | 0.105 | 0.68 | 0.7 | 1 | 2 | 0 | 20 | 20495.75 | 24420 | 25071.87 | 25071.87 | 0.5 | 0.18 | 2 | 0.92 | 22783.809999999998 | 24745.934999999998 | 510.31679654152543 | 2888.529155182102 | 0.415 | 0.974 | 0.28 | 0.055 | DEMO Employer D | 18 | 20.2 | 22.4 | 24.6 | 26.8 | 29 | HIGH | 1 | 2024-03-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.30000000000000004 | Alpha Card early arrears | VERIFIED_CORROBORATED | Utilization; Repayment proportion | 0 | Current-month first default
C01 | D01-0012 | F01-0012 | CREDIT_CARD | ALPHA_CARD_DEMO | 1 | 1 | 1 | 0 | 0 | 601 | 657 | 487 | 0.035 | 0.105 | 0.68 | 0.7 | 1 | 2 | 0 | 21 | 21213.1 | 25274.7 | 25949.38 | 25949.38 | 0.5 | 0.18 | 2 | 0.92 | 23581.239999999998 | 25612.04 | 528.1778093864407 | 2989.6273575312553 | 0.415 | 0.974 | 0.28 | 0.055 | DEMO Employer E | 18 | 20.2 | 22.4 | 24.6 | 26.8 | 29 | HIGH | 1 | 2024-04-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.30000000000000004 | Alpha Card early arrears | SCOPE_VERIFIED_SECOND_SIGNAL_PENDING | Utilization; Repayment proportion | 0 | Current-month first default
C01 | D01-0013 | F01-0013 | CREDIT_CARD | ALPHA_CARD_DEMO | 1 | 1 | 0 | 0 | 0 | 604 | 660 | 490 | 0.035 | 0.105 | 0.68 | 0.7 | 1 | 2 | 0 | 4 | 21930.45 | 26129.4 | 26826.9 | 26826.9 | 0.5 | 0.18 | 2 | 0.92 | 24378.675000000003 | 26478.15 | 546.0389342224578 | 3090.7261435175105 | 0.415 | 0.974 | 0.28 | 0.055 | DEMO Employer F | 18 | 20.2 | 22.4 | 24.6 | 26.8 | 29 | HIGH | 1 | 2024-05-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.30000000000000004 | Alpha Card early arrears | ALTERNATIVE_OR_UNVERIFIED | Utilization; Repayment proportion | 0 | Current-month first default
C01 | D01-0014 | F01-0014 | CREDIT_CARD | ALPHA_CARD_DEMO | 1 | 0 | 0 | 0 | 0 | 607 | 663 | 661 | 0.019250000000000003 | 0.019250000000000003 | 0.68 | 0.68 | 1 | 1 | 0 | 0 | 25185.16 | 26984.1 | 59964.67 | 59964.67 | 0.5 | 0.18 | 2 | 0.92 | 42574.91499999999 | 43474.384999999995 | 524.481279895911 | 535.561869882479 | 0.415 | 0.415 | 0.28 | 0.28 | DEMO Employer G | 10 | 10 | 10 | 10 | 10 | 10 | LOW | 0 | 2024-06-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.31999999999999995 | Control - no active issue | CONTROL | No high-band warning | 0 | Current-month first default
C01 | D01-0015 | F01-0015 | CREDIT_CARD | ALPHA_CARD_DEMO | 1 | 0 | 0 | 0 | 0 | 610 | 666 | 664 | 0.019250000000000003 | 0.019250000000000003 | 0.68 | 0.68 | 1 | 1 | 0 | 0 | 20398.84 | 21855.9 | 48568.67 | 48568.67 | 0.5 | 0.18 | 2 | 0.92 | 34483.755 | 35212.285 | 424.80610843302975 | 433.7808849379874 | 0.415 | 0.415 | 0.28 | 0.28 | DEMO Employer H | 10 | 10 | 10 | 10 | 10 | 10 | LOW | 0 | 2024-07-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.31999999999999995 | Control - no active issue | CONTROL | No high-band warning | 0 | Current-month first default
C01 | D01-0016 | F01-0016 | CREDIT_CARD | ALPHA_CARD_DEMO | 1 | 0 | 0 | 0 | 0 | 598 | 654 | 652 | 0.019250000000000003 | 0.019250000000000003 | 0.68 | 0.68 | 1 | 1 | 0 | 0 | 21196.56 | 22710.6 | 50468 | 50468 | 0.5 | 0.18 | 2 | 0.92 | 35832.28 | 36589.3 | 441.4186164784747 | 450.744361897034 | 0.415 | 0.415 | 0.28 | 0.28 | DEMO Employer I | 10 | 10 | 10 | 10 | 10 | 10 | LOW | 0 | 2024-08-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.31999999999999995 | Control - no active issue | CONTROL | No high-band warning | 0 | Current-month first default
C01 | D01-0017 | F01-0017 | CREDIT_CARD | ALPHA_CARD_DEMO | 1 | 0 | 0 | 0 | 0 | 601 | 657 | 655 | 0.019250000000000003 | 0.019250000000000003 | 0.68 | 0.68 | 1 | 1 | 0 | 0 | 21994.28 | 23565.3 | 52367.33 | 52367.33 | 0.5 | 0.18 | 2 | 0.92 | 37180.805 | 37966.315 | 458.0311245239196 | 467.7078388560807 | 0.415 | 0.415 | 0.28 | 0.28 | DEMO Employer B | 10 | 10 | 10 | 10 | 10 | 10 | LOW | 0 | 2024-01-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.31999999999999995 | Control - no active issue | CONTROL | No high-band warning | 0 | Current-month first default
C01 | D01-0018 | F01-0018 | CREDIT_CARD | ALPHA_CARD_DEMO | 1 | 0 | 0 | 0 | 0 | 604 | 660 | 658 | 0.019250000000000003 | 0.019250000000000003 | 0.68 | 0.68 | 1 | 1 | 0 | 0 | 22792 | 24420 | 54266.67 | 54266.67 | 0.5 | 0.18 | 2 | 0.92 | 38529.335 | 39343.335 | 474.64369416447045 | 484.6713774102332 | 0.415 | 0.415 | 0.28 | 0.28 | DEMO Employer C | 10 | 10 | 10 | 10 | 10 | 10 | LOW | 0 | 2024-02-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.31999999999999995 | Control - no active issue | CONTROL | No high-band warning | 0 | Current-month first default
C01 | D01-0019 | F01-0019 | CREDIT_CARD | ALPHA_CARD_DEMO | 1 | 0 | 0 | 0 | 0 | 607 | 663 | 661 | 0.019250000000000003 | 0.019250000000000003 | 0.68 | 0.68 | 1 | 1 | 0 | 0 | 23589.72 | 25274.7 | 56166 | 56166 | 0.5 | 0.18 | 2 | 0.92 | 39877.86 | 40720.35 | 491.2562022099154 | 501.63485436927976 | 0.415 | 0.415 | 0.28 | 0.28 | DEMO Employer D | 10 | 10 | 10 | 10 | 10 | 10 | LOW | 0 | 2024-03-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.31999999999999995 | Control - no active issue | CONTROL | No high-band warning | 0 | Current-month first default
C01 | D01-0020 | F01-0020 | CREDIT_CARD | ALPHA_CARD_DEMO | 1 | 0 | 0 | 0 | 0 | 610 | 666 | 664 | 0.019250000000000003 | 0.019250000000000003 | 0.68 | 0.68 | 1 | 1 | 0 | 0 | 24387.44 | 26129.4 | 58065.33 | 58065.33 | 0.5 | 0.18 | 2 | 0.92 | 41226.384999999995 | 42097.365000000005 | 507.8687102553602 | 518.5983313283265 | 0.415 | 0.415 | 0.28 | 0.28 | DEMO Employer E | 10 | 10 | 10 | 10 | 10 | 10 | LOW | 0 | 2024-04-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.31999999999999995 | Control - no active issue | CONTROL | No high-band warning | 0 | Current-month first default
C01 | D01-0021 | F01-0021 | CREDIT_CARD | ALPHA_CARD_DEMO | 1 | 0 | 0 | 0 | 0 | 598 | 654 | 652 | 0.019250000000000003 | 0.019250000000000003 | 0.68 | 0.68 | 1 | 1 | 0 | 0 | 25185.16 | 26984.1 | 59964.67 | 59964.67 | 0.5 | 0.18 | 2 | 0.92 | 42574.91499999999 | 43474.384999999995 | 524.481279895911 | 535.561869882479 | 0.415 | 0.415 | 0.28 | 0.28 | DEMO Employer F | 10 | 10 | 10 | 10 | 10 | 10 | LOW | 0 | 2024-05-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.31999999999999995 | Control - no active issue | CONTROL | No high-band warning | 0 | Current-month first default
C01 | D01-0022 | F01-0022 | CREDIT_CARD | ALPHA_CARD_DEMO | 1 | 0 | 0 | 0 | 0 | 601 | 657 | 655 | 0.019250000000000003 | 0.019250000000000003 | 0.68 | 0.68 | 1 | 1 | 0 | 0 | 20398.84 | 21855.9 | 48568.67 | 48568.67 | 0.5 | 0.18 | 2 | 0.92 | 34483.755 | 35212.285 | 424.80610843302975 | 433.7808849379874 | 0.415 | 0.415 | 0.28 | 0.28 | DEMO Employer G | 10 | 10 | 10 | 10 | 10 | 10 | LOW | 0 | 2024-06-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.31999999999999995 | Control - no active issue | CONTROL | No high-band warning | 0 | Current-month first default
C01 | D01-0023 | F01-0023 | CREDIT_CARD | ALPHA_CARD_DEMO | 1 | 0 | 0 | 0 | 0 | 604 | 660 | 658 | 0.019250000000000003 | 0.019250000000000003 | 0.68 | 0.68 | 1 | 1 | 0 | 0 | 21196.56 | 22710.6 | 50468 | 50468 | 0.5 | 0.18 | 2 | 0.92 | 35832.28 | 36589.3 | 441.4186164784747 | 450.744361897034 | 0.415 | 0.415 | 0.28 | 0.28 | DEMO Employer H | 10 | 10 | 10 | 10 | 10 | 10 | LOW | 0 | 2024-07-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.31999999999999995 | Control - no active issue | CONTROL | No high-band warning | 0 | Current-month first default
C01 | D01-0024 | F01-0024 | CREDIT_CARD | ALPHA_CARD_DEMO | 1 | 0 | 0 | 0 | 0 | 607 | 663 | 661 | 0.019250000000000003 | 0.019250000000000003 | 0.68 | 0.68 | 1 | 1 | 0 | 0 | 21994.28 | 23565.3 | 52367.33 | 52367.33 | 0.5 | 0.18 | 2 | 0.92 | 37180.805 | 37966.315 | 458.0311245239196 | 467.7078388560807 | 0.415 | 0.415 | 0.28 | 0.28 | DEMO Employer I | 10 | 10 | 10 | 10 | 10 | 10 | LOW | 0 | 2024-08-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.31999999999999995 | Control - no active issue | CONTROL | No high-band warning | 0 | Current-month first default
C01 | D01-0025 | F01-0025 | CREDIT_CARD | ALPHA_CARD_DEMO | 1 | 0 | 0 | 0 | 0 | 610 | 666 | 664 | 0.019250000000000003 | 0.019250000000000003 | 0.68 | 0.68 | 1 | 1 | 0 | 0 | 22792 | 24420 | 54266.67 | 54266.67 | 0.5 | 0.18 | 2 | 0.92 | 38529.335 | 39343.335 | 474.64369416447045 | 484.6713774102332 | 0.415 | 0.415 | 0.28 | 0.28 | DEMO Employer B | 10 | 10 | 10 | 10 | 10 | 10 | LOW | 0 | 2024-01-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.31999999999999995 | Control - no active issue | CONTROL | No high-band warning | 0 | Current-month first default
C01 | D01-0026 | F01-0026 | CREDIT_CARD | ALPHA_CARD_DEMO | 1 | 0 | 0 | 0 | 0 | 598 | 654 | 652 | 0.019250000000000003 | 0.019250000000000003 | 0.68 | 0.68 | 1 | 1 | 0 | 0 | 23589.72 | 25274.7 | 56166 | 56166 | 0.5 | 0.18 | 2 | 0.92 | 39877.86 | 40720.35 | 491.2562022099154 | 501.63485436927976 | 0.415 | 0.415 | 0.28 | 0.28 | DEMO Employer C | 10 | 10 | 10 | 10 | 10 | 10 | LOW | 0 | 2024-02-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.31999999999999995 | Control - no active issue | CONTROL | No high-band warning | 0 | Current-month first default
C01 | D01-0027 | F01-0027 | CREDIT_CARD | ALPHA_CARD_DEMO | 1 | 0 | 0 | 0 | 0 | 601 | 657 | 655 | 0.019250000000000003 | 0.019250000000000003 | 0.68 | 0.68 | 1 | 1 | 0 | 0 | 24387.44 | 26129.4 | 58065.33 | 58065.33 | 0.5 | 0.18 | 2 | 0.92 | 41226.384999999995 | 42097.365000000005 | 507.8687102553602 | 518.5983313283265 | 0.415 | 0.415 | 0.28 | 0.28 | DEMO Employer D | 10 | 10 | 10 | 10 | 10 | 10 | LOW | 0 | 2024-03-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.31999999999999995 | Control - no active issue | CONTROL | No high-band warning | 0 | Current-month first default
C01 | D01-0028 | F01-0028 | CREDIT_CARD | ALPHA_CARD_DEMO | 1 | 0 | 0 | 0 | 0 | 604 | 660 | 658 | 0.019250000000000003 | 0.019250000000000003 | 0.68 | 0.68 | 1 | 1 | 0 | 0 | 25185.16 | 26984.1 | 59964.67 | 59964.67 | 0.5 | 0.18 | 2 | 0.92 | 42574.91499999999 | 43474.384999999995 | 524.481279895911 | 535.561869882479 | 0.415 | 0.415 | 0.28 | 0.28 | DEMO Employer E | 10 | 10 | 10 | 10 | 10 | 10 | LOW | 0 | 2024-04-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.31999999999999995 | Control - no active issue | CONTROL | No high-band warning | 0 | Current-month first default
C01 | D01-0029 | F01-0029 | CREDIT_CARD | PREMIUM_CARD_DEMO | 0 | 1 | 0 | 0 | 0 | 693 | 663 | 493 | 0.035 | 0.105 | 0.68 | 0.7 | 1 | 2 | 0 | 4 | 18343.7 | 21855.9 | 22439.32 | 22439.32 | 0.5 | 0.18 | 2 | 0.92 | 20391.510000000002 | 22147.61 | 456.7335340245764 | 2585.23338086044 | 0.415 | 0.974 | 0.28 | 0.055 | DEMO Employer F | 18 | 20.2 | 22.4 | 24.6 | 26.8 | 29 | HIGH | 1 | 2024-05-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.30000000000000004 | Alpha Card early arrears | ALTERNATIVE_OR_UNVERIFIED | Utilization; Repayment proportion | 0 | Current-month first default
C01 | D01-0030 | F01-0030 | CREDIT_CARD | STANDARD_CARD_DEMO | 0 | 1 | 0 | 0 | 0 | 696 | 666 | 496 | 0.035 | 0.105 | 0.68 | 0.7 | 1 | 2 | 0 | 4 | 19061.05 | 22710.6 | 23316.84 | 23316.84 | 0.5 | 0.18 | 2 | 0.92 | 21188.945 | 23013.72 | 474.5946588605933 | 2686.3321668466942 | 0.415 | 0.974 | 0.28 | 0.055 | DEMO Employer G | 18 | 20.2 | 22.4 | 24.6 | 26.8 | 29 | HIGH | 1 | 2024-06-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.30000000000000004 | Alpha Card early arrears | ALTERNATIVE_OR_UNVERIFIED | Utilization; Repayment proportion | 0 | Current-month first default
C01 | D01-0031 | F01-0031 | CREDIT_CARD | PREMIUM_CARD_DEMO | 0 | 0 | 0 | 0 | 0 | 684 | 654 | 652 | 0.019250000000000003 | 0.019250000000000003 | 0.68 | 0.68 | 1 | 1 | 0 | 0 | 21994.28 | 23565.3 | 52367.33 | 52367.33 | 0.5 | 0.18 | 2 | 0.92 | 37180.805 | 37966.315 | 458.0311245239196 | 467.7078388560807 | 0.415 | 0.415 | 0.28 | 0.28 | DEMO Employer H | 10 | 10 | 10 | 10 | 10 | 10 | LOW | 0 | 2024-07-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.31999999999999995 | Control - no active issue | CONTROL | No high-band warning | 0 | Current-month first default
C01 | D01-0032 | F01-0032 | CREDIT_CARD | STANDARD_CARD_DEMO | 0 | 0 | 0 | 0 | 0 | 687 | 657 | 655 | 0.019250000000000003 | 0.019250000000000003 | 0.68 | 0.68 | 1 | 1 | 0 | 0 | 22792 | 24420 | 54266.67 | 54266.67 | 0.5 | 0.18 | 2 | 0.92 | 38529.335 | 39343.335 | 474.64369416447045 | 484.6713774102332 | 0.415 | 0.415 | 0.28 | 0.28 | DEMO Employer I | 10 | 10 | 10 | 10 | 10 | 10 | LOW | 0 | 2024-08-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.31999999999999995 | Control - no active issue | CONTROL | No high-band warning | 0 | Current-month first default
C01 | D01-0033 | F01-0033 | CREDIT_CARD | PREMIUM_CARD_DEMO | 0 | 0 | 0 | 0 | 0 | 690 | 660 | 658 | 0.019250000000000003 | 0.019250000000000003 | 0.68 | 0.68 | 1 | 1 | 0 | 0 | 23589.72 | 25274.7 | 56166 | 56166 | 0.5 | 0.18 | 2 | 0.92 | 39877.86 | 40720.35 | 491.2562022099154 | 501.63485436927976 | 0.415 | 0.415 | 0.28 | 0.28 | DEMO Employer B | 10 | 10 | 10 | 10 | 10 | 10 | LOW | 0 | 2024-01-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.31999999999999995 | Control - no active issue | CONTROL | No high-band warning | 0 | Current-month first default
C01 | D01-0034 | F01-0034 | CREDIT_CARD | STANDARD_CARD_DEMO | 0 | 0 | 0 | 0 | 0 | 693 | 663 | 661 | 0.019250000000000003 | 0.019250000000000003 | 0.68 | 0.68 | 1 | 1 | 0 | 0 | 24387.44 | 26129.4 | 58065.33 | 58065.33 | 0.5 | 0.18 | 2 | 0.92 | 41226.384999999995 | 42097.365000000005 | 507.8687102553602 | 518.5983313283265 | 0.415 | 0.415 | 0.28 | 0.28 | DEMO Employer C | 10 | 10 | 10 | 10 | 10 | 10 | LOW | 0 | 2024-02-15 00:00:00 | DEMO-CC-01 | SYN | 0 | 0.5 | 0.5 | 0.31999999999999995 | 0.31999999999999995 | Control - no active issue | CONTROL | No high-band warning | 0 | Current-month first default
